ID,status,superkingdom,phylum,class,order,family,genus,species,strain
NODE_436_length_24492_cov_5.033080,nomatch,,,,,,,,
NODE_437_length_24491_cov_4.960721,nomatch,,,,,,,,
NODE_438_length_23857_cov_4.115381,nomatch,,,,,,,,
NODE_439_length_23781_cov_4.932105,nomatch,,,,,,,,
NODE_440_length_23754_cov_5.130021,nomatch,,,,,,,,
NODE_441_length_23669_cov_5.059893,nomatch,,,,,,,,
NODE_442_length_23411_cov_4.957997,nomatch,,,,,,,,
NODE_443_length_23303_cov_5.205471,nomatch,,,,,,,,
NODE_444_length_23169_cov_4.940283,nomatch,,,,,,,,
NODE_445_length_23158_cov_5.202640,nomatch,,,,,,,,
NODE_446_length_23065_cov_5.250065,nomatch,,,,,,,,
NODE_447_length_22470_cov_5.057512,nomatch,,,,,,,,
NODE_448_length_22435_cov_5.148691,nomatch,,,,,,,,
NODE_449_length_22299_cov_4.851119,nomatch,,,,,,,,
NODE_450_length_22193_cov_4.727878,nomatch,,,,,,,,
NODE_451_length_22179_cov_5.220570,nomatch,,,,,,,,
NODE_452_length_22017_cov_5.324395,nomatch,,,,,,,,
NODE_453_length_22006_cov_4.952923,nomatch,,,,,,,,
NODE_454_length_21995_cov_5.137781,nomatch,,,,,,,,
NODE_455_length_21933_cov_5.439741,nomatch,,,,,,,,
NODE_456_length_21500_cov_5.243017,nomatch,,,,,,,,
NODE_457_length_21443_cov_4.659880,nomatch,,,,,,,,
NODE_458_length_21384_cov_3.883568,nomatch,,,,,,,,
NODE_459_length_21360_cov_5.282296,nomatch,,,,,,,,
NODE_460_length_21243_cov_5.289496,nomatch,,,,,,,,
NODE_461_length_21136_cov_4.703698,nomatch,,,,,,,,
NODE_462_length_20996_cov_5.151085,nomatch,,,,,,,,
NODE_463_length_20828_cov_4.534708,nomatch,,,,,,,,
NODE_464_length_20567_cov_4.854990,nomatch,,,,,,,,
NODE_465_length_20447_cov_5.049606,nomatch,,,,,,,,
NODE_466_length_20402_cov_4.759260,nomatch,,,,,,,,
NODE_467_length_20402_cov_4.727398,nomatch,,,,,,,,
NODE_468_length_20331_cov_5.507226,nomatch,,,,,,,,
NODE_469_length_20156_cov_5.005891,nomatch,,,,,,,,
NODE_470_length_20114_cov_4.989493,nomatch,,,,,,,,
NODE_471_length_19837_cov_5.264181,nomatch,,,,,,,,
NODE_472_length_19795_cov_4.046268,nomatch,,,,,,,,
NODE_473_length_19755_cov_4.179743,nomatch,,,,,,,,
NODE_474_length_19497_cov_5.334435,nomatch,,,,,,,,
NODE_475_length_19465_cov_5.097838,nomatch,,,,,,,,
NODE_476_length_19457_cov_5.002328,nomatch,,,,,,,,
NODE_477_length_19286_cov_5.266715,nomatch,,,,,,,,
NODE_478_length_19277_cov_4.742193,nomatch,,,,,,,,
NODE_479_length_19260_cov_5.359275,nomatch,,,,,,,,
NODE_480_length_19230_cov_5.367900,nomatch,,,,,,,,
NODE_481_length_19157_cov_4.402575,nomatch,,,,,,,,
NODE_482_length_19099_cov_5.152382,nomatch,,,,,,,,
NODE_483_length_19032_cov_5.056387,nomatch,,,,,,,,
NODE_484_length_18695_cov_4.036084,nomatch,,,,,,,,
NODE_485_length_18685_cov_5.012070,nomatch,,,,,,,,
NODE_486_length_18467_cov_5.002454,nomatch,,,,,,,,
NODE_487_length_18440_cov_5.353574,nomatch,,,,,,,,
NODE_488_length_18353_cov_4.901624,nomatch,,,,,,,,
NODE_489_length_18301_cov_4.647078,nomatch,,,,,,,,
NODE_490_length_18226_cov_5.263992,nomatch,,,,,,,,
NODE_491_length_18176_cov_5.200122,nomatch,,,,,,,,
NODE_492_length_18140_cov_4.915950,nomatch,,,,,,,,
NODE_493_length_18020_cov_4.144638,nomatch,,,,,,,,
NODE_494_length_17861_cov_3.917954,nomatch,,,,,,,,
NODE_495_length_17536_cov_5.145327,nomatch,,,,,,,,
NODE_496_length_17535_cov_4.947208,nomatch,,,,,,,,
NODE_497_length_17333_cov_4.539347,nomatch,,,,,,,,
NODE_498_length_17297_cov_5.266570,nomatch,,,,,,,,
NODE_499_length_17085_cov_5.125428,nomatch,,,,,,,,
NODE_500_length_17083_cov_3.855567,nomatch,,,,,,,,
NODE_501_length_17030_cov_5.140093,nomatch,,,,,,,,
NODE_502_length_16972_cov_4.060611,nomatch,,,,,,,,
NODE_503_length_16954_cov_4.971772,nomatch,,,,,,,,
NODE_504_length_16871_cov_4.984472,nomatch,,,,,,,,
NODE_505_length_16816_cov_4.302595,nomatch,,,,,,,,
NODE_506_length_16622_cov_4.738527,nomatch,,,,,,,,
NODE_507_length_16285_cov_4.998948,nomatch,,,,,,,,
NODE_508_length_16142_cov_4.873369,nomatch,,,,,,,,
NODE_509_length_16111_cov_4.715903,nomatch,,,,,,,,
NODE_510_length_15904_cov_4.743868,nomatch,,,,,,,,
NODE_511_length_15468_cov_4.971123,nomatch,,,,,,,,
NODE_512_length_15341_cov_4.991258,nomatch,,,,,,,,
NODE_513_length_15304_cov_5.154971,nomatch,,,,,,,,
NODE_514_length_15272_cov_3.878450,nomatch,,,,,,,,
NODE_515_length_15123_cov_4.910043,nomatch,,,,,,,,
NODE_516_length_14955_cov_5.212706,nomatch,,,,,,,,
NODE_517_length_14818_cov_4.290586,nomatch,,,,,,,,
NODE_518_length_14781_cov_5.146172,nomatch,,,,,,,,
NODE_519_length_14762_cov_4.158456,nomatch,,,,,,,,
NODE_520_length_14760_cov_5.207135,nomatch,,,,,,,,
NODE_521_length_14511_cov_4.467186,nomatch,,,,,,,,
NODE_522_length_14510_cov_4.395328,nomatch,,,,,,,,
NODE_523_length_14396_cov_5.072885,nomatch,,,,,,,,
NODE_524_length_14376_cov_4.087725,nomatch,,,,,,,,
NODE_525_length_14370_cov_4.858457,nomatch,,,,,,,,
NODE_526_length_14118_cov_5.160746,nomatch,,,,,,,,
NODE_527_length_14101_cov_4.252612,nomatch,,,,,,,,
NODE_528_length_14061_cov_5.204751,nomatch,,,,,,,,
NODE_529_length_14041_cov_4.271022,nomatch,,,,,,,,
NODE_530_length_14034_cov_4.441792,nomatch,,,,,,,,
NODE_531_length_13668_cov_4.919578,nomatch,,,,,,,,
NODE_532_length_13621_cov_3.995183,nomatch,,,,,,,,
NODE_533_length_13539_cov_5.270579,nomatch,,,,,,,,
NODE_534_length_13442_cov_4.638228,nomatch,,,,,,,,
NODE_535_length_13299_cov_4.932281,nomatch,,,,,,,,
NODE_536_length_13263_cov_4.112439,nomatch,,,,,,,,
NODE_537_length_13238_cov_4.850736,nomatch,,,,,,,,
NODE_538_length_13099_cov_4.849060,nomatch,,,,,,,,
NODE_539_length_13062_cov_4.212215,nomatch,,,,,,,,
NODE_540_length_13008_cov_4.982532,nomatch,,,,,,,,
NODE_541_length_12995_cov_4.004818,nomatch,,,,,,,,
NODE_542_length_12940_cov_4.207758,nomatch,,,,,,,,
NODE_543_length_12915_cov_5.508524,nomatch,,,,,,,,
NODE_544_length_12818_cov_4.678906,nomatch,,,,,,,,
NODE_545_length_12774_cov_4.595477,nomatch,,,,,,,,
NODE_546_length_12627_cov_4.572960,nomatch,,,,,,,,
NODE_547_length_12589_cov_4.448403,nomatch,,,,,,,,
NODE_548_length_12477_cov_4.627773,nomatch,,,,,,,,
NODE_549_length_12466_cov_5.109409,nomatch,,,,,,,,
NODE_550_length_12379_cov_4.950131,nomatch,,,,,,,,
NODE_551_length_12348_cov_5.218067,nomatch,,,,,,,,
NODE_552_length_12276_cov_4.759651,nomatch,,,,,,,,
NODE_553_length_12273_cov_4.643257,nomatch,,,,,,,,
NODE_554_length_12227_cov_5.161736,nomatch,,,,,,,,
NODE_555_length_11951_cov_4.103434,nomatch,,,,,,,,
NODE_556_length_11873_cov_4.863783,nomatch,,,,,,,,
NODE_557_length_11823_cov_4.635174,nomatch,,,,,,,,
NODE_558_length_11809_cov_5.145694,nomatch,,,,,,,,
NODE_559_length_11680_cov_4.775470,nomatch,,,,,,,,
NODE_560_length_11600_cov_3.654493,nomatch,,,,,,,,
NODE_561_length_11557_cov_4.453281,nomatch,,,,,,,,
NODE_562_length_11503_cov_4.187060,nomatch,,,,,,,,
NODE_563_length_11491_cov_4.503168,nomatch,,,,,,,,
NODE_564_length_11156_cov_5.187778,nomatch,,,,,,,,
NODE_565_length_11139_cov_3.915819,nomatch,,,,,,,,
NODE_566_length_10977_cov_4.809217,nomatch,,,,,,,,
NODE_567_length_10844_cov_5.427172,nomatch,,,,,,,,
NODE_568_length_10841_cov_5.011387,nomatch,,,,,,,,
NODE_569_length_10548_cov_4.111889,nomatch,,,,,,,,
NODE_570_length_10540_cov_3.707673,nomatch,,,,,,,,
NODE_571_length_10506_cov_5.143077,nomatch,,,,,,,,
NODE_572_length_10493_cov_4.725738,nomatch,,,,,,,,
NODE_573_length_10489_cov_4.165316,nomatch,,,,,,,,
NODE_574_length_10408_cov_4.297150,nomatch,,,,,,,,
NODE_575_length_10296_cov_4.391779,nomatch,,,,,,,,
NODE_576_length_10279_cov_4.385638,nomatch,,,,,,,,
NODE_577_length_10266_cov_3.867245,nomatch,,,,,,,,
NODE_578_length_10143_cov_4.865915,nomatch,,,,,,,,
NODE_579_length_10137_cov_4.403996,nomatch,,,,,,,,
NODE_580_length_10032_cov_3.903887,nomatch,,,,,,,,
NODE_581_length_9966_cov_3.855168,nomatch,,,,,,,,
NODE_582_length_9875_cov_4.791137,nomatch,,,,,,,,
NODE_583_length_9779_cov_4.364484,nomatch,,,,,,,,
NODE_584_length_9769_cov_5.367662,nomatch,,,,,,,,
NODE_585_length_9764_cov_4.612327,nomatch,,,,,,,,
NODE_586_length_9568_cov_4.632348,nomatch,,,,,,,,
NODE_587_length_9411_cov_5.236859,nomatch,,,,,,,,
NODE_588_length_9346_cov_4.590953,nomatch,,,,,,,,
NODE_589_length_9343_cov_4.141927,nomatch,,,,,,,,
NODE_590_length_9238_cov_4.326419,nomatch,,,,,,,,
NODE_591_length_9210_cov_5.217659,nomatch,,,,,,,,
NODE_592_length_9146_cov_4.574897,nomatch,,,,,,,,
NODE_593_length_9103_cov_4.693627,nomatch,,,,,,,,
NODE_594_length_8938_cov_4.455794,nomatch,,,,,,,,
NODE_595_length_8857_cov_3.996449,nomatch,,,,,,,,
NODE_596_length_8792_cov_4.810502,nomatch,,,,,,,,
NODE_597_length_8745_cov_3.786725,nomatch,,,,,,,,
NODE_598_length_8695_cov_3.657446,nomatch,,,,,,,,
NODE_599_length_8633_cov_5.190924,nomatch,,,,,,,,
NODE_600_length_8602_cov_4.792920,nomatch,,,,,,,,
NODE_601_length_8537_cov_4.555054,nomatch,,,,,,,,
NODE_602_length_8523_cov_4.823487,nomatch,,,,,,,,
NODE_603_length_8508_cov_5.042358,nomatch,,,,,,,,
NODE_604_length_8507_cov_4.272673,nomatch,,,,,,,,
NODE_605_length_8461_cov_4.145428,nomatch,,,,,,,,
NODE_606_length_8391_cov_3.217839,nomatch,,,,,,,,
NODE_607_length_8369_cov_3.671803,nomatch,,,,,,,,
NODE_608_length_8364_cov_4.628748,nomatch,,,,,,,,
NODE_609_length_8349_cov_4.028339,nomatch,,,,,,,,
NODE_610_length_8299_cov_5.100220,nomatch,,,,,,,,
NODE_611_length_8194_cov_4.750217,nomatch,,,,,,,,
NODE_612_length_8190_cov_4.581173,nomatch,,,,,,,,
NODE_613_length_8168_cov_5.297973,nomatch,,,,,,,,
NODE_614_length_8134_cov_4.138504,nomatch,,,,,,,,
NODE_615_length_8106_cov_4.126457,nomatch,,,,,,,,
NODE_616_length_8067_cov_4.580982,nomatch,,,,,,,,
NODE_617_length_7935_cov_4.693648,nomatch,,,,,,,,
NODE_618_length_7834_cov_4.395744,nomatch,,,,,,,,
NODE_619_length_7735_cov_4.244348,nomatch,,,,,,,,
NODE_620_length_7571_cov_4.483611,nomatch,,,,,,,,
NODE_621_length_7510_cov_4.041717,nomatch,,,,,,,,
NODE_622_length_7480_cov_4.223310,nomatch,,,,,,,,
NODE_623_length_7420_cov_4.956122,nomatch,,,,,,,,
NODE_624_length_7417_cov_5.030590,nomatch,,,,,,,,
NODE_625_length_7377_cov_4.563034,nomatch,,,,,,,,
NODE_626_length_7371_cov_5.092766,nomatch,,,,,,,,
NODE_627_length_7313_cov_5.223768,nomatch,,,,,,,,
NODE_628_length_7288_cov_3.913420,nomatch,,,,,,,,
NODE_629_length_7282_cov_4.477289,nomatch,,,,,,,,
NODE_630_length_7267_cov_5.078992,nomatch,,,,,,,,
NODE_631_length_7261_cov_4.498879,nomatch,,,,,,,,
NODE_632_length_7257_cov_4.339691,nomatch,,,,,,,,
NODE_633_length_7194_cov_4.341163,nomatch,,,,,,,,
NODE_634_length_7177_cov_4.393759,nomatch,,,,,,,,
NODE_635_length_7172_cov_5.048829,nomatch,,,,,,,,
NODE_636_length_7172_cov_4.595742,nomatch,,,,,,,,
NODE_637_length_7137_cov_4.419401,nomatch,,,,,,,,
NODE_638_length_7113_cov_4.409104,nomatch,,,,,,,,
NODE_639_length_7055_cov_4.239319,nomatch,,,,,,,,
NODE_640_length_7051_cov_4.764009,nomatch,,,,,,,,
NODE_641_length_7008_cov_4.193431,nomatch,,,,,,,,
NODE_642_length_6971_cov_3.916861,nomatch,,,,,,,,
NODE_643_length_6955_cov_5.152314,nomatch,,,,,,,,
NODE_644_length_6922_cov_4.364533,nomatch,,,,,,,,
NODE_645_length_6887_cov_4.928107,nomatch,,,,,,,,
NODE_646_length_6852_cov_4.123271,nomatch,,,,,,,,
NODE_647_length_6846_cov_3.914422,nomatch,,,,,,,,
NODE_648_length_6843_cov_3.783800,nomatch,,,,,,,,
NODE_649_length_6842_cov_4.747878,nomatch,,,,,,,,
NODE_650_length_6801_cov_4.657177,nomatch,,,,,,,,
NODE_651_length_6782_cov_3.824343,nomatch,,,,,,,,
NODE_652_length_6671_cov_4.358344,nomatch,,,,,,,,
NODE_653_length_6630_cov_5.476703,nomatch,,,,,,,,
NODE_654_length_6628_cov_4.377019,nomatch,,,,,,,,
NODE_655_length_6501_cov_4.006746,nomatch,,,,,,,,
NODE_656_length_6449_cov_443.736634,nomatch,,,,,,,,
NODE_657_length_6432_cov_5.264076,nomatch,,,,,,,,
NODE_658_length_6339_cov_4.893915,nomatch,,,,,,,,
NODE_659_length_6339_cov_4.421603,nomatch,,,,,,,,
NODE_660_length_6328_cov_3.803419,nomatch,,,,,,,,
NODE_661_length_6315_cov_3.753878,nomatch,,,,,,,,
NODE_662_length_6202_cov_4.216296,nomatch,,,,,,,,
NODE_663_length_6191_cov_4.008575,nomatch,,,,,,,,
NODE_664_length_6187_cov_5.068482,nomatch,,,,,,,,
NODE_665_length_6131_cov_3.566456,nomatch,,,,,,,,
NODE_666_length_6128_cov_5.600067,nomatch,,,,,,,,
NODE_667_length_6125_cov_3.862454,nomatch,,,,,,,,
NODE_668_length_5980_cov_4.784213,nomatch,,,,,,,,
NODE_669_length_5952_cov_3.545064,nomatch,,,,,,,,
NODE_670_length_5944_cov_4.214372,nomatch,,,,,,,,
NODE_671_length_5939_cov_4.901239,nomatch,,,,,,,,
NODE_672_length_5930_cov_4.428054,nomatch,,,,,,,,
NODE_673_length_5924_cov_3.657582,nomatch,,,,,,,,
NODE_674_length_5913_cov_4.932596,nomatch,,,,,,,,
NODE_675_length_5907_cov_3.223356,nomatch,,,,,,,,
NODE_676_length_5889_cov_5.308400,nomatch,,,,,,,,
NODE_677_length_5878_cov_3.589637,nomatch,,,,,,,,
NODE_678_length_5854_cov_4.781910,nomatch,,,,,,,,
NODE_679_length_5842_cov_4.773053,nomatch,,,,,,,,
NODE_680_length_5826_cov_4.321811,nomatch,,,,,,,,
NODE_681_length_5790_cov_5.016246,nomatch,,,,,,,,
NODE_682_length_5759_cov_4.194957,nomatch,,,,,,,,
NODE_683_length_5756_cov_4.658376,nomatch,,,,,,,,
NODE_684_length_5750_cov_4.163258,nomatch,,,,,,,,
NODE_685_length_5746_cov_4.767396,nomatch,,,,,,,,
NODE_686_length_5720_cov_5.253352,nomatch,,,,,,,,
NODE_687_length_5700_cov_5.006460,nomatch,,,,,,,,
NODE_688_length_5688_cov_4.521309,nomatch,,,,,,,,
NODE_689_length_5603_cov_4.071220,nomatch,,,,,,,,
NODE_690_length_5417_cov_3.753497,nomatch,,,,,,,,
NODE_691_length_5401_cov_4.061244,nomatch,,,,,,,,
NODE_692_length_5384_cov_4.124406,nomatch,,,,,,,,
NODE_693_length_5382_cov_5.646432,nomatch,,,,,,,,
NODE_694_length_5373_cov_3.295654,nomatch,,,,,,,,
NODE_695_length_5329_cov_5.087659,nomatch,,,,,,,,
NODE_696_length_5304_cov_4.952675,nomatch,,,,,,,,
NODE_697_length_5270_cov_3.790200,nomatch,,,,,,,,
NODE_698_length_5268_cov_4.619529,nomatch,,,,,,,,
NODE_699_length_5254_cov_4.825629,nomatch,,,,,,,,
NODE_700_length_5253_cov_4.187671,nomatch,,,,,,,,
NODE_701_length_5252_cov_3.952585,nomatch,,,,,,,,
NODE_702_length_5239_cov_3.035798,nomatch,,,,,,,,
NODE_703_length_5200_cov_3.996255,nomatch,,,,,,,,
NODE_704_length_5190_cov_4.633419,nomatch,,,,,,,,
NODE_705_length_5163_cov_4.904885,nomatch,,,,,,,,
NODE_706_length_5138_cov_4.371183,nomatch,,,,,,,,
NODE_707_length_5115_cov_2.798917,nomatch,,,,,,,,
NODE_708_length_5109_cov_4.236251,nomatch,,,,,,,,
NODE_709_length_5102_cov_4.169648,nomatch,,,,,,,,
NODE_710_length_5082_cov_4.590313,nomatch,,,,,,,,
NODE_711_length_5009_cov_4.642565,nomatch,,,,,,,,
NODE_712_length_5000_cov_4.261441,nomatch,,,,,,,,
NODE_713_length_4982_cov_3.695572,nomatch,,,,,,,,
NODE_714_length_4980_cov_4.113950,nomatch,,,,,,,,
NODE_715_length_4975_cov_4.687500,nomatch,,,,,,,,
NODE_716_length_4950_cov_4.206718,nomatch,,,,,,,,
NODE_717_length_4841_cov_4.054306,nomatch,,,,,,,,
NODE_718_length_4841_cov_3.035851,nomatch,,,,,,,,
NODE_719_length_4828_cov_3.795788,nomatch,,,,,,,,
NODE_720_length_4799_cov_5.199700,nomatch,,,,,,,,
NODE_721_length_4798_cov_4.450867,nomatch,,,,,,,,
NODE_722_length_4717_cov_4.561002,nomatch,,,,,,,,
NODE_723_length_4656_cov_4.418194,nomatch,,,,,,,,
NODE_724_length_4632_cov_4.147392,nomatch,,,,,,,,
NODE_725_length_4611_cov_4.423060,nomatch,,,,,,,,
NODE_726_length_4565_cov_5.393646,nomatch,,,,,,,,
NODE_727_length_4538_cov_4.767784,nomatch,,,,,,,,
NODE_728_length_4534_cov_3.180395,nomatch,,,,,,,,
NODE_729_length_4508_cov_4.341931,nomatch,,,,,,,,
NODE_730_length_4492_cov_4.618786,nomatch,,,,,,,,
NODE_731_length_4489_cov_4.657038,nomatch,,,,,,,,
NODE_732_length_4442_cov_4.506141,nomatch,,,,,,,,
NODE_733_length_4354_cov_4.278448,nomatch,,,,,,,,
NODE_734_length_4224_cov_3.664389,nomatch,,,,,,,,
NODE_735_length_4222_cov_5.015629,nomatch,,,,,,,,
NODE_736_length_4152_cov_4.978137,nomatch,,,,,,,,
NODE_737_length_4142_cov_4.603985,nomatch,,,,,,,,
NODE_738_length_4138_cov_4.079781,nomatch,,,,,,,,
NODE_739_length_4081_cov_3.601163,nomatch,,,,,,,,
NODE_740_length_4076_cov_3.912636,nomatch,,,,,,,,
NODE_741_length_4064_cov_4.445009,nomatch,,,,,,,,
NODE_742_length_4046_cov_4.643532,nomatch,,,,,,,,
NODE_743_length_4015_cov_4.499743,nomatch,,,,,,,,
NODE_744_length_3983_cov_4.483402,nomatch,,,,,,,,
NODE_745_length_3947_cov_4.093979,nomatch,,,,,,,,
NODE_746_length_3916_cov_4.186593,nomatch,,,,,,,,
NODE_747_length_3905_cov_3.921916,nomatch,,,,,,,,
NODE_748_length_3878_cov_4.485737,nomatch,,,,,,,,
NODE_749_length_3859_cov_3.983387,nomatch,,,,,,,,
NODE_750_length_3845_cov_4.602205,nomatch,,,,,,,,
NODE_751_length_3820_cov_3.930950,nomatch,,,,,,,,
NODE_752_length_3761_cov_3.597964,nomatch,,,,,,,,
NODE_753_length_3758_cov_5.300468,nomatch,,,,,,,,
NODE_754_length_3737_cov_6.131025,nomatch,,,,,,,,
NODE_755_length_3694_cov_4.660499,nomatch,,,,,,,,
NODE_756_length_3693_cov_3.847168,nomatch,,,,,,,,
NODE_757_length_3652_cov_4.375887,nomatch,,,,,,,,
NODE_758_length_3583_cov_4.206308,nomatch,,,,,,,,
NODE_759_length_3556_cov_3.966754,nomatch,,,,,,,,
NODE_760_length_3516_cov_5.304810,nomatch,,,,,,,,
NODE_761_length_3500_cov_3.463089,nomatch,,,,,,,,
NODE_762_length_3432_cov_3.980333,nomatch,,,,,,,,
NODE_763_length_3405_cov_4.037828,nomatch,,,,,,,,
NODE_764_length_3398_cov_4.800367,nomatch,,,,,,,,
NODE_765_length_3388_cov_4.494940,nomatch,,,,,,,,
NODE_766_length_3373_cov_4.353666,nomatch,,,,,,,,
NODE_767_length_3356_cov_4.280892,nomatch,,,,,,,,
NODE_768_length_3325_cov_4.950281,nomatch,,,,,,,,
NODE_769_length_3323_cov_3.822591,nomatch,,,,,,,,
NODE_770_length_3274_cov_3.411503,nomatch,,,,,,,,
NODE_771_length_3255_cov_3.958120,nomatch,,,,,,,,
NODE_772_length_3207_cov_3.154545,nomatch,,,,,,,,
NODE_773_length_3205_cov_3.913255,nomatch,,,,,,,,
NODE_774_length_3197_cov_3.971336,nomatch,,,,,,,,
NODE_775_length_3192_cov_3.881892,nomatch,,,,,,,,
NODE_776_length_3117_cov_4.520067,nomatch,,,,,,,,
NODE_777_length_3110_cov_4.344284,nomatch,,,,,,,,
NODE_778_length_3102_cov_5.268571,nomatch,,,,,,,,
NODE_779_length_3068_cov_5.257395,nomatch,,,,,,,,
NODE_780_length_3059_cov_4.716576,nomatch,,,,,,,,
NODE_781_length_3029_cov_4.009304,nomatch,,,,,,,,
NODE_782_length_2999_cov_2.492340,nomatch,,,,,,,,
NODE_783_length_2982_cov_3.904729,nomatch,,,,,,,,
NODE_784_length_2980_cov_3.737820,nomatch,,,,,,,,
NODE_785_length_2952_cov_4.104071,nomatch,,,,,,,,
NODE_786_length_2947_cov_3.535461,nomatch,,,,,,,,
NODE_787_length_2938_cov_3.930630,nomatch,,,,,,,,
NODE_788_length_2914_cov_5.033728,nomatch,,,,,,,,
NODE_789_length_2909_cov_4.248742,nomatch,,,,,,,,
NODE_790_length_2908_cov_3.393384,nomatch,,,,,,,,
NODE_791_length_2905_cov_3.654428,nomatch,,,,,,,,
NODE_792_length_2904_cov_3.911055,nomatch,,,,,,,,
NODE_793_length_2846_cov_4.473704,nomatch,,,,,,,,
NODE_794_length_2829_cov_4.495559,nomatch,,,,,,,,
NODE_795_length_2782_cov_475.350282,nomatch,,,,,,,,
NODE_796_length_2780_cov_4.000754,nomatch,,,,,,,,
NODE_797_length_2771_cov_4.801059,nomatch,,,,,,,,
NODE_798_length_2767_cov_3.023485,nomatch,,,,,,,,
NODE_799_length_2764_cov_3.343572,nomatch,,,,,,,,
NODE_800_length_2756_cov_5.564093,nomatch,,,,,,,,
NODE_801_length_2711_cov_3.428793,nomatch,,,,,,,,
NODE_802_length_2684_cov_3.642550,nomatch,,,,,,,,
NODE_803_length_2677_cov_4.403922,nomatch,,,,,,,,
NODE_804_length_2656_cov_3.380783,nomatch,,,,,,,,
NODE_805_length_2651_cov_4.912044,nomatch,,,,,,,,
NODE_806_length_2615_cov_3.506029,nomatch,,,,,,,,
NODE_807_length_2569_cov_4.176495,nomatch,,,,,,,,
NODE_808_length_2556_cov_4.274599,nomatch,,,,,,,,
NODE_809_length_2496_cov_4.563529,nomatch,,,,,,,,
NODE_810_length_2491_cov_4.837986,nomatch,,,,,,,,
NODE_811_length_2466_cov_4.205643,nomatch,,,,,,,,
NODE_812_length_2453_cov_3.399828,nomatch,,,,,,,,
NODE_813_length_2413_cov_3.766842,nomatch,,,,,,,,
NODE_814_length_2411_cov_5.040718,nomatch,,,,,,,,
NODE_815_length_2384_cov_3.665928,nomatch,,,,,,,,
NODE_816_length_2384_cov_3.011077,nomatch,,,,,,,,
NODE_817_length_2371_cov_4.668895,nomatch,,,,,,,,
NODE_818_length_2371_cov_4.253565,nomatch,,,,,,,,
NODE_819_length_2371_cov_3.818182,nomatch,,,,,,,,
NODE_820_length_2352_cov_5.201798,nomatch,,,,,,,,
NODE_821_length_2331_cov_4.200544,nomatch,,,,,,,,
NODE_822_length_2321_cov_5.639927,nomatch,,,,,,,,
NODE_823_length_2317_cov_3.313242,nomatch,,,,,,,,
NODE_824_length_2316_cov_5.312015,nomatch,,,,,,,,
NODE_825_length_2307_cov_3.427523,nomatch,,,,,,,,
NODE_826_length_2302_cov_4.143448,nomatch,,,,,,,,
NODE_827_length_2293_cov_2.749307,nomatch,,,,,,,,
NODE_828_length_2281_cov_3.190344,nomatch,,,,,,,,
NODE_829_length_2280_cov_4.084069,nomatch,,,,,,,,
NODE_830_length_2273_cov_4.717614,nomatch,,,,,,,,
NODE_831_length_2265_cov_4.304958,nomatch,,,,,,,,
NODE_832_length_2254_cov_3.708039,nomatch,,,,,,,,
NODE_833_length_2205_cov_5.191049,nomatch,,,,,,,,
NODE_834_length_2196_cov_4.494442,nomatch,,,,,,,,
NODE_835_length_2171_cov_4.078767,nomatch,,,,,,,,
NODE_836_length_2171_cov_4.070450,nomatch,,,,,,,,
NODE_837_length_2170_cov_4.299070,nomatch,,,,,,,,
NODE_838_length_2161_cov_3.266470,nomatch,,,,,,,,
NODE_839_length_2155_cov_3.099112,nomatch,,,,,,,,
NODE_840_length_2154_cov_3.985200,nomatch,,,,,,,,
NODE_841_length_2149_cov_3.193867,nomatch,,,,,,,,
NODE_842_length_2142_cov_4.472953,nomatch,,,,,,,,
NODE_843_length_2138_cov_4.765291,nomatch,,,,,,,,
NODE_844_length_2132_cov_4.138155,nomatch,,,,,,,,
NODE_845_length_2124_cov_11.890836,nomatch,,,,,,,,
NODE_846_length_2121_cov_3.135406,nomatch,,,,,,,,
NODE_847_length_2106_cov_10.252148,nomatch,,,,,,,,
NODE_848_length_2100_cov_4.004562,nomatch,,,,,,,,
NODE_849_length_2085_cov_5.394791,nomatch,,,,,,,,
NODE_850_length_2054_cov_4.341463,nomatch,,,,,,,,
NODE_851_length_2046_cov_4.010422,nomatch,,,,,,,,
NODE_852_length_2046_cov_3.050026,nomatch,,,,,,,,
NODE_853_length_2042_cov_5.050653,nomatch,,,,,,,,
NODE_854_length_2033_cov_3.430745,nomatch,,,,,,,,
NODE_855_length_2013_cov_4.804878,nomatch,,,,,,,,
NODE_856_length_1980_cov_3.260658,nomatch,,,,,,,,
NODE_857_length_1953_cov_3.391019,nomatch,,,,,,,,
NODE_858_length_1940_cov_4.880860,nomatch,,,,,,,,
NODE_859_length_1910_cov_3.602356,nomatch,,,,,,,,
NODE_860_length_1893_cov_3.404304,nomatch,,,,,,,,
NODE_861_length_1881_cov_3.457241,nomatch,,,,,,,,
NODE_862_length_1877_cov_4.432571,nomatch,,,,,,,,
NODE_863_length_1876_cov_3.851915,nomatch,,,,,,,,
NODE_864_length_1875_cov_3.866705,nomatch,,,,,,,,
NODE_865_length_1872_cov_3.588539,nomatch,,,,,,,,
NODE_866_length_1866_cov_3.535940,nomatch,,,,,,,,
NODE_867_length_1861_cov_5.162630,nomatch,,,,,,,,
NODE_868_length_1847_cov_4.429651,nomatch,,,,,,,,
NODE_869_length_1841_cov_3.506418,nomatch,,,,,,,,
NODE_870_length_1790_cov_4.595911,nomatch,,,,,,,,
NODE_871_length_1789_cov_2.548736,nomatch,,,,,,,,
